"mRNA_size" "ORF_size" "Fickett_score" "Hexamer_score" "coding_prob" "novel"
"MSTRG.9376.3" 2582 942 0.5645 0.00702318610356 0.989619643189676 TRUE
"MSTRG.9378.6" 1614 612 1.0026 0.0944197348452 0.950689682813094 TRUE
"MSTRG.9397.2" 8652 2427 1.041 0.246888365633 0.999999999959779 TRUE
"MSTRG.9411.4" 1491 990 1.0549 0.124753370779 0.999478954851525 TRUE
"MSTRG.9411.3" 3400 1971 1.0618 0.137404729743 0.999999991038105 TRUE
"MSTRG.9417.2" 6194 3243 1.2811 0.564756430301 1 TRUE
"MSTRG.9428.4" 3064 1728 1.0799 0.266475324453 0.999999942741977 TRUE
"MSTRG.9444.4" 1585 882 0.9127 0.0926817499138 0.996532706081743 TRUE
"MSTRG.9465.5" 1884 1338 1.1965 0.350351462691 0.99999830542083 TRUE
"MSTRG.9472.2" 3465 357 1.0828 0.387849257958 0.887128822174582 TRUE
"MSTRG.9472.1" 3344 765 1.0604 0.408601105487 0.998747946784043 TRUE
"MSTRG.9483.2" 3531 603 1.2089 0.556778365452 0.998111577599575 TRUE
"MSTRG.9486.1" 3159 504 0.956 0.041688687796 0.765922966986881 TRUE
"MSTRG.9488.43" 1904 1290 1.2824 0.397737821282 0.999998380883049 TRUE
"MSTRG.9491.7" 2160 1023 1.2196 0.436898843514 0.999968123261878 TRUE
"MSTRG.9494.2" 3950 690 0.6855 0.0283344104444 0.901099078014194 TRUE
"MSTRG.9517.2" 6970 6423 0.9975 0.134864578885 1 TRUE
"MSTRG.9546.5" 5468 864 1.0183 0.279299695776 0.998822386790397 TRUE
"MSTRG.9557.5" 562 492 1.2621 0.484798681035 0.992879749763467 TRUE
"MSTRG.9562.1" 2844 1209 1.1934 0.403293609491 0.9999944560044 TRUE
"MSTRG.9566.8" 1447 1338 1.0226 0.409155656545 0.999997891249771 TRUE
"MSTRG.9568.8" 1161 312 1.1386 0.42019824467 0.888278610509637 TRUE
"MSTRG.9574.5" 1359 873 1.2788 0.48641330608 0.999901355511944 TRUE
"MSTRG.9597.3" 2763 378 1.1671 0.156585013189 0.772485608376793 TRUE
"MSTRG.9599.9" 2224 1821 1.1383 0.42203785382 0.999999993854429 TRUE
"MSTRG.9601.11" 1077 717 0.9875 0.382600030514 0.997156649232436 TRUE
"MSTRG.9642.2" 4247 1662 1.1885 0.558831924494 0.999999985085023 TRUE
"MSTRG.9643.5" 898 399 1.0025 -0.0522732591837 0.431628645421506 TRUE
"MSTRG.9667.3" 4193 2640 1.115 0.356797207007 0.999999999998844 TRUE
"MSTRG.9674.29" 3555 1482 1.1625 0.318757054434 0.999999494930572 TRUE
"MSTRG.9677.2" 8215 1053 1.2377 0.607020178881 0.999989371599264 TRUE
"MSTRG.9681.7" 3162 2532 1.1069 0.352973006979 0.999999999996151 TRUE
"MSTRG.9684.2" 4503 2139 1.2813 0.626141093944 0.999999999964864 TRUE
"MSTRG.9717.7" 1537 663 1.2597 0.515338895698 0.999065324345038 TRUE
"MSTRG.9717.9" 2389 1542 1.2944 0.525819166397 0.999999956258274 TRUE
"MSTRG.9731.9" 3465 2367 0.7722 0.251187914096 0.99999999985427 TRUE
"MSTRG.9738.1" 2300 843 1.3102 0.469433318796 0.999855467371935 TRUE
"MSTRG.9740.3" 1123 492 0.7651 0.291701527682 0.883076944282733 TRUE
"MSTRG.9744.4" 3354 2526 1.2252 0.574673311127 0.999999999999279 TRUE
"MSTRG.9746.1" 642 606 0.95 -0.187404181319 0.741488040672256 TRUE
"MSTRG.9796.8" 771 591 0.9534 0.211038262781 0.964716051835945 TRUE
"MSTRG.9795.103" 931 345 1.0702 0.0424359322055 0.481741628289281 TRUE
"MSTRG.9795.104" 1131 468 0.992 0.0701061393034 0.766814537332276 TRUE
"MSTRG.9803.2" 4187 2322 1.3108 0.518807634939 0.999999999992277 TRUE
"MSTRG.9803.3" 4138 2322 1.3108 0.518807634939 0.999999999992298 TRUE
"MSTRG.9817.3" 3772 1671 0.9789 0.292547783623 0.99999986381109 TRUE
"MSTRG.9822.9" 3760 1347 1.0246 0.348835021566 0.999996900078473 TRUE
"MSTRG.9823.3" 1859 1371 1.1407 0.355321327408 0.999998624166661 TRUE
"MSTRG.9827.6" 9479 1230 1.2873 0.666494988814 0.99999907622461 TRUE
"MSTRG.9828.13" 2061 2025 1.1015 0.208500895191 0.999999997421683 TRUE
"MSTRG.9829.5" 1200 927 0.8985 0.199056699448 0.998867316088456 TRUE
"MSTRG.9830.6" 7148 3342 1.2295 0.534419001434 1 TRUE
"MSTRG.9830.7" 8587 2406 1.1949 0.515962184123 0.999999999994173 TRUE
"MSTRG.9840.2" 459 207 1.2257 0.466947991283 0.820683780746617 TRUE
"MSTRG.9846.5" 891 633 1.2952 0.479595421058 0.998613569828941 TRUE
"MSTRG.9879.5" 2296 966 1.1086 0.139015816467 0.999457167834989 TRUE
"MSTRG.9894.2" 2691 681 1.2198 0.5631786196 0.999301058155411 TRUE
"MSTRG.9897.4" 563 420 1.3251 0.663264082526 0.995645745611069 TRUE
"MSTRG.9914.21" 1506 282 1.2898 0.461157357349 0.923330923520899 TRUE
"MSTRG.9916.3" 2007 897 1.0093 0.441978136029 0.999740944561771 TRUE
"MSTRG.9920.17" 1790 1401 1.202 0.338587098735 0.999999122011064 TRUE
"MSTRG.9922.44" 1179 357 1.1293 0.465961371353 0.943820633680988 TRUE
"MSTRG.9926.12" 2824 369 0.9149 0.139863406769 0.536812603994235 TRUE
"MSTRG.9932.8" 1548 936 1.0383 0.421862080179 0.99983304176263 TRUE
"MSTRG.9932.15" 937 486 1.2368 0.493632521453 0.991968904834182 TRUE
"MSTRG.9957.17" 2240 1710 1.3251 0.586111596295 0.999999995867509 TRUE
"MSTRG.9970.7" 611 294 1.1134 0.440859651849 0.87441411788598 TRUE
"MSTRG.9970.8" 621 294 1.1134 0.440859651849 0.874353893066606 TRUE
"MSTRG.9976.11" 4170 1398 1.1292 0.558418830911 0.999999649748754 TRUE
"MSTRG.9988.12" 3915 3381 1.011 0.317272516784 1 TRUE
"MSTRG.10000.7" 2340 1023 1.0467 0.149208348958 0.999665296790048 TRUE
"MSTRG.10005.3" 6690 1404 1.2014 0.465928015108 0.999999486077407 TRUE
"MSTRG.10017.6" 2576 888 1.3015 0.728269787458 0.999980996715645 TRUE
"MSTRG.10017.7" 2457 1266 1.3015 0.741454745904 0.999999746121262 TRUE
"MSTRG.10017.5" 4952 2043 1.282 0.656608395571 0.999999999912593 TRUE
"MSTRG.10020.6" 6615 2175 1.1966 0.444131079516 0.999999999893438 TRUE
"MSTRG.10020.7" 6660 2220 1.2164 0.446941685268 0.99999999994071 TRUE
"MSTRG.10022.5" 7860 2520 1.315 0.559320678968 0.999999999999205 TRUE
"MSTRG.10037.7" 7220 7095 1.0507 0.263943791933 1 TRUE
"MSTRG.10044.1" 4174 300 1.0342 0.107391381221 0.381245274034971 TRUE
"MSTRG.10044.5" 871 300 1.0342 0.107391381221 0.424785590415477 TRUE
"MSTRG.10050.6" 2428 1644 1.0627 0.284803019359 0.999999865636972 TRUE
"MSTRG.10050.5" 3846 2952 1.1869 0.374550616663 1 TRUE
"MSTRG.10063.8" 3716 3156 1.1807 0.532089604402 1 TRUE
"MSTRG.10063.9" 3397 3153 1.1807 0.531684002473 1 TRUE
"MSTRG.10071.4" 1782 1053 1.1438 0.268244984279 0.999919343397285 TRUE
"MSTRG.10072.2" 1151 552 0.9429 0.45285618997 0.986379533016003 TRUE
"MSTRG.10073.7" 864 432 0.5019 0.217152853483 0.501287918139053 TRUE
"MSTRG.10073.15" 1808 927 1.2613 0.520395965869 0.99995224137066 TRUE
"MSTRG.10075.7" 4309 3588 0.9666 0.344137522169 1 TRUE
"MSTRG.10092.1" 3269 2226 0.9415 0.130501809227 0.99999999918983 TRUE
"MSTRG.10098.1" 1534 717 0.7434 0.312745675126 0.989743327613869 TRUE
"MSTRG.10121.14" 2033 1584 1.1078 0.397950650675 0.999999889161133 TRUE
"MSTRG.10121.32" 1082 384 0.6697 0.246521095934 0.553008298301365 TRUE
"MSTRG.10125.6" 522 246 1.0196 0.405983815824 0.705462727481356 TRUE
"MSTRG.10128.1" 576 438 1.2433 0.482825695798 0.986019017270617 TRUE
"MSTRG.10128.8" 1800 645 0.3935 -0.14255310828 0.445311188417723 TRUE
"MSTRG.10129.27" 2693 1809 1.2084 0.461185149496 0.999999995533978 TRUE
"MSTRG.10134.11" 1227 381 1.1676 0.441692421268 0.955723652060188 TRUE
"MSTRG.10156.1" 489 222 1.0734 0.397034297278 0.676536433758543 TRUE
"MSTRG.10156.7" 623 495 0.8706 0.370781946191 0.949137778604711 TRUE
"MSTRG.10158.2" 2083 765 0.9423 0.306133263792 0.99673734511407 TRUE
"MSTRG.10158.3" 3341 1890 0.8294 0.415489826422 0.999999990888067 TRUE
"MSTRG.10167.5" 989 495 1.2404 0.355041294141 0.98346511820481 TRUE
"MSTRG.10167.8" 1255 492 1.1711 0.410572196613 0.984257901395478 TRUE
"MSTRG.10175.7" 2259 2163 1.0238 0.243664452741 0.999999999412255 TRUE
"MSTRG.10175.8" 2303 2133 1.0238 0.244821011585 0.999999999181624 TRUE
"MSTRG.10175.9" 2357 2223 1.0718 0.22711752615 0.999999999717029 TRUE
"MSTRG.10179.2" 1185 711 1.0268 0.257512659372 0.994309696196608 TRUE
"MSTRG.10194.1" 2114 1065 0.9618 0.112697122748 0.999654435915533 TRUE
"MSTRG.10221.2" 2725 2199 1.1716 0.324793109117 0.99999999985199 TRUE
"MSTRG.10236.1" 3267 759 0.6486 0.0149611500477 0.94324340413638 TRUE
"MSTRG.10236.17" 1532 660 0.6794 0.00336157820574 0.862222637682501 TRUE
"MSTRG.10253.7" 2477 546 1.1873 0.307825328178 0.983778055651608 TRUE
"MSTRG.10255.8" 4254 4026 0.9598 0.125592223117 1 TRUE
"MSTRG.10255.12" 6927 6882 1.1215 0.164113329564 1 TRUE
"MSTRG.10269.4" 1832 561 0.4762 0.13667405572 0.693884573742661 TRUE
"MSTRG.10281.7" 4732 2613 1.183 0.548073495636 0.999999999999601 TRUE
"MSTRG.10300.1" 6681 5856 0.9146 0.420509985336 1 TRUE
"MSTRG.10300.5" 6730 5856 0.9146 0.420509985336 1 TRUE
"MSTRG.10304.13" 1182 669 0.8923 0.243138084158 0.984368129573404 TRUE
"MSTRG.10320.14" 435 138 0.9609 0.531481015094 0.557035025622357 TRUE
"MSTRG.10320.18" 2010 1080 1.2068 0.372905647692 0.999974250772436 TRUE
"MSTRG.10325.1" 10380 2364 1.0351 0.354715046667 0.999999999952535 TRUE
"MSTRG.10326.5" 1583 1212 1.1436 0.414834288413 0.999994461925889 TRUE
"MSTRG.10326.10" 830 501 1.1195 0.405562843255 0.982897344466077 TRUE
"MSTRG.10338.1" 5479 1728 1.1346 0.40709502291 0.99999997693985 TRUE
"MSTRG.10345.3" 2800 501 1.0695 0.420262595739 0.979368662743825 TRUE
"MSTRG.10367.11" 1771 1158 0.863 0.206906014427 0.999904888540688 TRUE
"MSTRG.10374.32" 3977 3273 0.9871 0.302087393557 1 TRUE
"MSTRG.10415.13" 4837 1656 1.2204 0.432134767985 0.999999968160367 TRUE
"MSTRG.10422.2" 4722 1584 1.0854 0.062717724164 0.99999893894354 TRUE
"MSTRG.10430.3" 5459 840 1.1961 0.512605881758 0.999797333531841 TRUE
"MSTRG.10439.5" 3778 3564 1.1916 0.254986010351 1 TRUE
"MSTRG.10439.7" 3107 1884 1.2065 0.259800667553 0.999999993255561 TRUE
"MSTRG.10463.9" 3128 1101 0.7656 0.264735323553 0.999809072215822 TRUE
"MSTRG.10471.4" 2874 1029 1.2052 0.666040835731 0.999991890263751 TRUE
"MSTRG.10483.16" 6042 2136 1.1823 0.510998056678 0.99999999988815 TRUE
"MSTRG.10483.18" 2851 2664 1.2686 0.546722240458 0.999999999999847 TRUE
"MSTRG.10483.25" 1557 1191 1.1832 0.579134915848 0.99999774840434 TRUE
"MSTRG.10528.6" 6724 1080 0.9847 0.0484956653398 0.999486824772268 TRUE
"MSTRG.10529.9" 1499 897 0.7874 0.118766485451 0.996165213153224 TRUE
"MSTRG.10566.3" 2582 2247 0.7785 0.0783753649947 0.999999998515494 TRUE
"MSTRG.10574.3" 2060 1326 0.9114 0.0549608548155 0.999968606257812 TRUE
"MSTRG.10577.10" 3059 1695 0.6921 0.019965318356 0.999998593030662 TRUE
"MSTRG.10584.1" 2374 723 0.8538 0.0850623247371 0.973130017611955 TRUE
"MSTRG.10582.13" 1001 642 1.2443 0.0677468732143 0.982007130084511 TRUE
"MSTRG.10582.18" 3346 924 1.2555 0.0236751543947 0.998884321850423 TRUE
"MSTRG.10619.2" 2304 1233 0.8507 0.130159730439 0.999929660679786 TRUE
"MSTRG.10631.11" 523 381 0.8243 0.371137713844 0.817434334024162 TRUE
"MSTRG.10631.19" 7619 1458 1.05 0.406534816247 0.99999928578469 TRUE
"MSTRG.10646.3" 2264 1194 1.1634 0.116574672826 0.999959874955773 TRUE
"MSTRG.10646.12" 3749 1053 1.1338 0.147107624235 0.999806068088885 TRUE
"MSTRG.10646.13" 2253 1092 1.14 0.130879318854 0.999875247808007 TRUE
"MSTRG.10656.1" 494 426 1.3015 -0.102701233794 0.68432209298397 TRUE
"MSTRG.10663.4" 2548 1674 0.9119 0.0957803403129 0.999999487979247 TRUE
"MSTRG.10663.5" 4295 1884 0.9443 0.0532493700112 0.999999937752649 TRUE
"MSTRG.10693.2" 2008 795 1.112 0.104483297592 0.995605554935355 TRUE
"MSTRG.10696.3" 7641 1539 0.9357 0.29010250759 0.999999131530546 TRUE
"MSTRG.10697.6" 1485 1080 1.0396 0.432559099554 0.999969000034153 TRUE
"MSTRG.10703.3" 7965 2064 1.0143 0.360373254991 0.999999998761965 TRUE
"MSTRG.10709.3" 2906 927 0.8239 0.190241900371 0.998304093202635 TRUE
"MSTRG.10713.2" 5311 1215 1.3191 0.556985660881 0.99999848577103 TRUE
"MSTRG.10714.2" 3554 474 1.1476 0.399151828764 0.974859203801172 TRUE
"MSTRG.10730.3" 4374 3243 1.1546 0.395165752783 1 TRUE
"MSTRG.10730.10" 2716 1287 1.1226 0.294159616676 0.999994306289756 TRUE
"MSTRG.10735.2" 2265 1356 1.243 0.445113792887 0.999999321853449 TRUE
"MSTRG.10738.8" 2402 1473 1.1979 0.516725320582 0.99999986039594 TRUE
"MSTRG.10738.10" 2487 1473 1.1979 0.516725320582 0.999999859743774 TRUE
"MSTRG.10738.12" 3270 1473 1.1979 0.516725320582 0.999999853591038 TRUE
"MSTRG.10741.1" 4097 2112 1.0916 0.279762640263 0.999999999268659 TRUE
"MSTRG.10743.3" 4656 1803 0.8125 0.0783639838902 0.999999787475449 TRUE
"MSTRG.10766.3" 3252 2238 1.309 0.682093379225 0.999999999992985 TRUE
"MSTRG.10767.3" 2131 753 1.3134 0.738415621152 0.999924213425164 TRUE
"MSTRG.10767.5" 1406 636 1.1997 0.710211980139 0.999526649621528 TRUE
"MSTRG.10780.3" 1218 393 1.2862 0.744677452707 0.995739913065469 TRUE
"MSTRG.10791.18" 2028 492 0.8125 0.132594822353 0.763175092525635 TRUE
"MSTRG.10796.1" 2923 741 0.7506 0.0639701051951 0.963632866255072 TRUE
"MSTRG.10795.12" 1685 969 1.1812 0.351601245137 0.999891160163513 TRUE
"MSTRG.10795.20" 1100 651 1.1539 0.420474285518 0.997331876525351 TRUE
"MSTRG.10802.4" 1652 1110 1.0489 0.264429765899 0.999939920066937 TRUE
"MSTRG.10805.2" 4164 1074 1.3126 0.511549277049 0.999990722276279 TRUE
"MSTRG.10814.3" 1754 408 1.1032 0.012671060118 0.627095244005475 TRUE
"MSTRG.10818.6" 1902 1353 1.124 0.390301675274 0.999998555020269 TRUE
"MSTRG.10823.2" 582 366 1.2752 0.484526904151 0.972626214424269 TRUE
"MSTRG.10854.4" 3197 870 1.1188 0.260652129791 0.99922974469076 TRUE
"MSTRG.10861.11" 945 762 1.1675 0.325604025683 0.998701488264161 TRUE
"MSTRG.10861.10" 2198 906 1.081 0.318096188422 0.999607993151978 TRUE
"MSTRG.10870.2" 6859 4275 0.9741 0.226971264026 1 TRUE
"MSTRG.10870.5" 4706 4518 0.9543 0.230042935734 1 TRUE
"MSTRG.10877.2" 2135 1317 0.6057 0.125147931281 0.999934682334498 TRUE
"MSTRG.10886.2" 5104 1167 0.8753 0.312942920194 0.999947997411592 TRUE
"MSTRG.10891.5" 1929 696 1.2873 0.658969416624 0.999748750153653 TRUE
"MSTRG.10891.4" 2004 696 1.2873 0.658969416624 0.99974771506119 TRUE
"MSTRG.10902.8" 3170 2622 1.1953 0.562188284938 0.999999999999709 TRUE
"MSTRG.10907.5" 3134 1017 0.923 0.289856140561 0.9997560597831 TRUE
"MSTRG.10957.21" 4150 2013 0.912 0.11471204938 0.999999988773148 TRUE
"MSTRG.10960.5" 4559 1404 1.0278 0.17871697928 0.99999524701836 TRUE
"MSTRG.10965.6" 1789 951 1.126 0.431905452031 0.999900521098312 TRUE
"MSTRG.10965.5" 1764 816 1.0387 0.41156061836 0.999312722724785 TRUE
"MSTRG.10967.4" 5627 1842 1.2226 0.413496306062 0.999999995388217 TRUE
"MSTRG.10970.37" 1769 1506 1.2376 0.528195720567 0.999999924173636 TRUE
"MSTRG.10976.9" 4765 2319 1.1154 0.467268606918 0.999999999977896 TRUE
"MSTRG.10982.6" 582 531 0.999 0.326223551154 0.97079192399946 TRUE
"MSTRG.10983.1" 1586 486 1.095 0.316816908701 0.961543452486034 TRUE
"MSTRG.10985.4" 3190 1293 0.9028 0.425622347579 0.999994750349923 TRUE
"MSTRG.10985.11" 1726 597 0.69 0.0149468599111 0.772985692781857 TRUE
"MSTRG.10989.4" 13420 753 1.0477 0.355987549206 0.996431131021568 TRUE
"MSTRG.11004.6" 1111 411 0.9982 0.196097312906 0.792444493679355 TRUE
"MSTRG.11012.4" 8415 1581 1.2268 0.434394548344 0.99999991349438 TRUE
"MSTRG.11032.15" 1041 495 1.0558 0.266491017658 0.948292675218575 TRUE
"MSTRG.11039.12" 2509 1017 1.2391 0.460956744834 0.999971923482517 TRUE
"MSTRG.11044.2" 3192 1734 1.215 0.666898071584 0.999999997020156 TRUE
"MSTRG.11067.38" 2850 1713 1.0358 0.484545638918 0.999999979253854 TRUE
"MSTRG.11069.6" 7585 6786 1.1882 0.503779128111 1 TRUE
"MSTRG.11077.1" 964 612 0.7067 -0.22102754929 0.515109415117522 TRUE
"MSTRG.11081.11" 2985 2685 1.0929 0.236026171017 0.999999999998532 TRUE
"MSTRG.11081.13" 2928 2727 1.0929 0.23964603325 0.999999999999105 TRUE
"MSTRG.11085.2" 5474 1887 0.7312 0.0468983630426 0.999999860880951 TRUE
"MSTRG.11098.7" 5110 1269 1.2994 0.408251197169 0.999997839772328 TRUE
"MSTRG.11108.13" 1755 564 1.1153 0.209737808326 0.970761256991614 TRUE
"MSTRG.11111.4" 6336 1821 0.923 0.272885507342 0.999999960016333 TRUE
"MSTRG.11111.8" 3286 2712 1.0054 0.340538107356 0.999999999999209 TRUE
"MSTRG.11154.3" 5172 1083 0.7529 0.000413771416715 0.998644479566831 TRUE
"MSTRG.11154.7" 4882 1083 0.7529 0.000413771416715 0.998665834800524 TRUE
"MSTRG.11154.14" 3607 1767 0.9708 0.164130011361 0.999999896645781 TRUE
"MSTRG.11165.8" 5014 1089 0.953 0.0361455089075 0.99949204635475 TRUE
"MSTRG.11204.4" 3186 975 1.1108 0.421331410596 0.999907740274566 TRUE
"MSTRG.11206.10" 5122 2994 0.9188 0.0198545842223 0.999999999999648 TRUE
"MSTRG.11221.2" 5421 3465 1.0588 0.48095643634 1 TRUE
"MSTRG.11237.5" 6629 561 0.768 0.18829947498 0.866975698011248 TRUE
"MSTRG.11256.2" 5251 1104 0.9349 0.0770552610211 0.999638646485084 TRUE
"MSTRG.11256.28" 1639 351 1.0625 0.171131540428 0.670325503567235 TRUE
"MSTRG.11256.27" 2606 465 1.0329 0.0786177846657 0.780504970739207 TRUE
"MSTRG.11262.1" 2520 492 1.1477 0.194102709682 0.93534968545559 TRUE
"MSTRG.11262.7" 4702 1563 1.2811 0.526302875376 0.999999959019548 TRUE
"MSTRG.11292.2" 4374 951 0.9033 0.178016159775 0.998848309084846 TRUE
"MSTRG.11295.14" 2241 1860 1.0765 0.173455032129 0.999999977761096 TRUE
"MSTRG.11356.2" 4190 690 1.2694 0.745072384876 0.999808130506602 TRUE
"MSTRG.11362.2" 2935 492 1.0149 0.325305952367 0.952009222456745 TRUE
"MSTRG.11362.8" 2815 492 1.0149 0.325305952367 0.952308943524538 TRUE
"MSTRG.11362.7" 4723 1383 1.1541 0.471589444099 0.999999336280571 TRUE
"MSTRG.11374.12" 1280 540 0.796 0.278760992667 0.929451466037377 TRUE
"MSTRG.11385.7" 4163 3048 1.2458 0.576586356114 1 TRUE
"MSTRG.11386.11" 7564 4593 1.219 0.431549203733 1 TRUE
"MSTRG.11386.17" 2698 2583 1.2093 0.445785349785 0.999999999999152 TRUE
"MSTRG.11390.8" 2045 561 0.9735 0.374836204857 0.98140651265965 TRUE
"MSTRG.11400.15" 1246 426 1.2052 0.401372654004 0.969509354095426 TRUE
"MSTRG.11401.4" 1516 1194 1.0845 0.416694922638 0.999991819215708 TRUE
"MSTRG.11403.1" 1748 657 1.2255 0.393276342183 0.99761716138213 TRUE
"MSTRG.11403.5" 6663 654 0.8565 0.0471480919177 0.913852689957146 TRUE
"MSTRG.11408.2" 2905 639 1.2968 0.517511459688 0.998855832113498 TRUE
"MSTRG.11444.26" 1610 1263 0.8859 0.0700322564427 0.999938244569663 TRUE
"MSTRG.11465.3" 564 387 0.8059 0.234842305583 0.662271527605133 TRUE
"MSTRG.11474.8" 3411 1203 1.2931 0.403585726945 0.99999567039006 TRUE
"MSTRG.11483.2" 4217 936 1.25 0.470285824449 0.999930552472307 TRUE
"MSTRG.11486.1" 4222 1503 1.0921 0.397719716763 0.99999967303997 TRUE
"MSTRG.11486.7" 3657 942 0.9138 0.267501074958 0.999313494668366 TRUE
"MSTRG.11487.3" 4658 1344 1.0882 0.462566434986 0.999998643664073 TRUE
"MSTRG.11495.3" 1591 1236 1.268 0.413043751041 0.999997211180975 TRUE
"MSTRG.11531.4" 2380 1125 1.1692 0.45309625782 0.999988885506575 TRUE
"MSTRG.11531.3" 2801 1476 1.2172 0.480381542419 0.999999839042849 TRUE
"MSTRG.11542.19" 1938 1086 1.3029 0.723934188639 0.999997953885663 TRUE
"MSTRG.11546.16" 915 507 1.0625 0.347740669875 0.97251827433921 TRUE
"MSTRG.11551.7" 745 336 1.0209 0.262757787904 0.731740403648854 TRUE
"MSTRG.11552.32" 1411 720 1.1157 0.348617602694 0.997786328849715 TRUE
"MSTRG.11552.33" 1819 1644 1.1902 0.491354378051 0.999999976091635 TRUE
"MSTRG.11568.6" 1760 1083 0.9565 0.268304354981 0.999890203861612 TRUE
"MSTRG.11568.10" 2980 450 1.2324 0.376306042335 0.972733523896405 TRUE
"MSTRG.11568.24" 8619 660 0.5601 -0.020167897515 0.709148990593853 TRUE
"MSTRG.11569.2" 1824 846 0.4635 0.0958221053252 0.976238248739214 TRUE
"MSTRG.11571.6" 1152 654 1.2978 0.52304954656 0.999152966643556 TRUE
"MSTRG.11574.7" 1724 1716 1.1448 0.465764766794 0.999999985483542 TRUE
"MSTRG.11576.3" 2268 1443 1.2568 0.548782076179 0.999999869740342 TRUE
"MSTRG.11577.2" 613 513 1.2353 0.561558948445 0.996101404698051 TRUE
"MSTRG.11581.13" 1873 1542 1.3051 0.651874121975 0.999999980928624 TRUE
"MSTRG.11582.15" 1131 564 1.2978 0.547682025585 0.998008051104757 TRUE
"MSTRG.11583.3" 3384 2454 1.3134 0.644962179917 0.999999999999222 TRUE
"MSTRG.11583.5" 3810 3030 1.3134 0.648611562439 1 TRUE
"MSTRG.11588.11" 1706 1203 1.165 0.511008096636 0.999996804622923 TRUE
"MSTRG.11605.3" 1137 852 0.7967 0.248298578124 0.997252442634462 TRUE
"MSTRG.11610.3" 3265 681 0.8644 0.235664101549 0.982384405970201 TRUE
"MSTRG.11623.5" 1606 1032 0.9112 0.128305219735 0.999473604222402 TRUE
"MSTRG.11671.6" 3141 861 0.8232 0.179022743787 0.996150922354144 TRUE
"MSTRG.11671.14" 3260 819 0.8475 0.196857888623 0.994891088267479 TRUE
"MSTRG.11695.5" 2087 1926 0.8243 0.199197995531 0.999999978497609 TRUE
"MSTRG.11705.2" 1768 561 0.8857 0.247383644415 0.948107068722139 TRUE
"MSTRG.11708.7" 3309 1530 1.1954 0.512154242316 0.999999919585596 TRUE
"MSTRG.11708.10" 2151 1065 1.2392 0.432017415942 0.99998082581522 TRUE
"MSTRG.11708.12" 4210 2946 0.9314 0.397392497713 1 TRUE
"MSTRG.11730.2" 973 753 0.9949 0.109218278179 0.99038664014851 TRUE
"MSTRG.11747.1" 1139 528 0.8135 0.208826303779 0.889703257568271 TRUE
"MSTRG.11750.3" 1251 315 1.2402 0.514544715326 0.953675776265416 TRUE
"MSTRG.11750.14" 507 261 1.2058 0.656321829454 0.960949688290348 TRUE
"MSTRG.11763.6" 6662 6396 0.9118 0.0544852050605 1 TRUE
"MSTRG.11784.11" 3319 2694 1.0068 0.0783375478988 0.999999999995262 TRUE
"MSTRG.11816.7" 964 756 0.8089 0.217220251895 0.990835496310883 TRUE
"MSTRG.11816.12" 13175 1917 1.2422 0.617266703757 0.999999999181846 TRUE
"MSTRG.11828.5" 3463 1758 1.0332 0.245600429532 0.999999944217041 TRUE
"MSTRG.11877.4" 724 690 0.9539 0.0994300482199 0.976865650266596 TRUE
"MSTRG.11910.1" 5088 1032 1.0817 0.218218111158 0.999794809555346 TRUE
"MSTRG.11944.12" 1715 909 0.9175 0.045158294682 0.996611627534398 TRUE
"MSTRG.11944.13" 1794 963 0.9039 0.029054104656 0.997848026442482 TRUE
"MSTRG.11945.1" 3155 1119 1.0127 0.072680366932 0.99978607640896 TRUE
"MSTRG.11966.4" 5968 3756 1.0363 0.251833637219 1 TRUE
"MSTRG.11966.3" 5891 3756 1.0363 0.251833637219 1 TRUE
"MSTRG.12006.1" 5692 1608 0.8677 0.160545638176 0.99999899925378 TRUE
"MSTRG.12006.2" 2821 1608 0.8677 0.160545638176 0.9999991450177 TRUE
"MSTRG.12006.4" 2735 1608 0.8677 0.160545638176 0.999999149039866 TRUE
"MSTRG.12012.1" 317 315 1.1528 0.453838762466 0.917299475982693 TRUE
"MSTRG.12013.24" 2234 711 1.2793 0.470973109432 0.999305424101067 TRUE
"MSTRG.12036.8" 528 312 1.1949 0.377252131835 0.885081062557218 TRUE
"MSTRG.12037.6" 2781 654 0.8593 0.210447016023 0.97274965762072 TRUE
"MSTRG.12057.3" 3265 528 0.5896 0.0322107129829 0.531849043791845 TRUE
"MSTRG.12058.13" 4331 1200 1.332 0.518710974499 0.999997952168774 TRUE
"MSTRG.12059.1" 6602 762 1.1917 0.577217668759 0.99964581577027 TRUE
"MSTRG.12075.4" 4335 3756 1.2602 0.690173437759 1 TRUE
"MSTRG.12082.37" 641 573 0.7524 0.299094118912 0.950528397280679 TRUE
"MSTRG.12092.4" 2011 1224 0.6825 0.286898986373 0.999947192663098 TRUE
"MSTRG.12096.3" 2650 876 1.2358 0.773172233132 0.999979159048003 TRUE
"MSTRG.12098.9" 1694 660 1.2286 0.614069438188 0.999403670755639 TRUE
"MSTRG.12103.8" 2680 945 1.1216 0.61715334135 0.999963143868125 TRUE
"MSTRG.12114.5" 4861 3612 1.252 0.636906963708 1 TRUE
"MSTRG.12121.21" 3233 1095 1.3128 0.612143470101 0.999996217039418 TRUE
"MSTRG.12131.5" 1744 678 0.8535 -0.0234248778349 0.921379209464879 TRUE
